"Tabela 96 - Mulheres de 10 anos ou mais de idade, total e que tiveram filhos, e os filhos tidos pelas mulheres de 10 anos ou mais de idade, os nascidos vivos, os nascidos vivos no período de referência de 12 meses, os nascidos mortos e os que estavam vivos na data de referência, segundo a situação do domicílio, a cor ou raça, o estado civil, o nível de instrução e os grupos de idade das mulheres"
"Variável - Mulheres de 10 anos ou mais de idade que tiveram filhos (Pessoas)"
"Brasil, Grande Região e Unidade da Federação";"Nível de instrução";"Grupos de idade das mulheres";"Ano x Situação do domicílio x Cor ou raça x Estado civil"
"Brasil, Grande Região e Unidade da Federação";"Nível de instrução";"Grupos de idade das mulheres";"2010"
"Brasil, Grande Região e Unidade da Federação";"Nível de instrução";"Grupos de idade das mulheres";"Total";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Urbana";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Rural"
"Brasil, Grande Região e Unidade da Federação";"Nível de instrução";"Grupos de idade das mulheres";"Branca";;;;;"Preta";;;;;"Amarela";;;;;"Parda";;;;;"Indígena";;;;;"Sem declaração";;;;;"Branca";;;;;"Preta";;;;;"Amarela";;;;;"Parda";;;;;"Indígena";;;;;"Sem declaração";;;;;"Branca";;;;;"Preta";;;;;"Amarela";;;;;"Parda";;;;;"Indígena";;;;;"Sem declaração"
"Brasil, Grande Região e Unidade da Federação";"Nível de instrução";"Grupos de idade das mulheres";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira";"Casada";"Desquitada ou separada judicialmente";"Divorciada";"Viúva";"Solteira"
"Brasil";"Fundamental completo e médio incompleto";"55 a 59 anos";"167416";"12421";"26047";"39786";"25432";"15469";"1500";"2867";"5892";"7325";"3018";"220";"384";"902";"499";"86825";"6497";"12829";"24163";"25947";"296";"64";"83";"310";"236";"-";"-";"-";"-";"-";"156223";"12008";"25467";"38190";"24367";"14673";"1424";"2811";"5746";"7007";"2779";"215";"379";"865";"448";"79548";"6316";"12427";"23013";"24490";"223";"59";"83";"294";"203";"-";"-";"-";"-";"-";"11192";"413";"580";"1595";"1065";"796";"76";"55";"146";"318";"239";"5";"4";"37";"51";"7277";"182";"402";"1150";"1457";"73";"5";"-";"17";"33";"-";"-";"-";"-";"-"
"Brasil";"Fundamental completo e médio incompleto";"60 a 64 anos";"110520";"7649";"16450";"42388";"12640";"8820";"697";"1634";"5913";"3284";"3414";"93";"157";"910";"328";"47365";"3184";"6510";"21576";"12620";"290";"23";"91";"183";"251";"-";"-";"-";"-";"-";"103758";"7370";"16169";"41149";"12188";"8421";"685";"1596";"5763";"3199";"3248";"93";"157";"868";"318";"43294";"3106";"6320";"20713";"11991";"262";"23";"91";"178";"212";"-";"-";"-";"-";"-";"6761";"279";"281";"1240";"452";"399";"12";"38";"150";"85";"166";"-";"-";"42";"10";"4071";"78";"191";"863";"629";"27";"-";"-";"5";"40";"-";"-";"-";"-";"-"
"Brasil";"Fundamental completo e médio incompleto";"65 a 69 anos";"69464";"4687";"8974";"42201";"5760";"4817";"328";"701";"3947";"1793";"2147";"96";"158";"1077";"194";"24411";"1677";"3636";"18100";"5765";"232";"23";"64";"94";"54";"-";"-";"-";"-";"-";"65612";"4555";"8794";"41096";"5542";"4648";"328";"686";"3861";"1759";"2044";"96";"136";"1044";"191";"22323";"1640";"3584";"17397";"5455";"232";"23";"64";"89";"44";"-";"-";"-";"-";"-";"3852";"132";"179";"1106";"217";"170";"-";"15";"86";"34";"104";"-";"22";"33";"3";"2088";"37";"52";"704";"310";"-";"-";"-";"5";"10";"-";"-";"-";"-";"-"
"Brasil";"Fundamental completo e médio incompleto";"70 anos ou mais";"80068";"4462";"8966";"146455";"6503";"3546";"477";"596";"8062";"1552";"2329";"92";"131";"3347";"204";"22570";"1106";"2567";"38003";"4847";"158";"-";"98";"338";"-";"-";"-";"-";"-";"-";"76690";"4406";"8858";"143310";"6354";"3343";"467";"590";"7778";"1504";"2155";"92";"129";"3251";"204";"21059";"1024";"2511";"36586";"4477";"128";"-";"98";"333";"-";"-";"-";"-";"-";"-";"3378";"56";"108";"3145";"149";"203";"10";"6";"284";"48";"174";"-";"2";"97";"-";"1510";"82";"56";"1417";"370";"31";"-";"-";"5";"-";"-";"-";"-";"-";"-"
"Brasil";"Médio completo e superior incompleto";"15 a 19 anos";"13807";"344";"302";"89";"39383";"1632";"33";"42";"27";"6465";"328";"-";"25";"-";"1198";"12349";"251";"182";"155";"45510";"61";"-";"-";"-";"352";"-";"-";"-";"-";"-";"12045";"330";"290";"89";"35561";"1521";"33";"42";"27";"5892";"298";"-";"25";"-";"1075";"10667";"251";"171";"146";"39696";"19";"-";"-";"-";"162";"-";"-";"-";"-";"-";"1762";"14";"12";"-";"3822";"111";"-";"-";"-";"573";"31";"-";"-";"-";"123";"1682";"-";"11";"9";"5814";"42";"-";"-";"-";"190";"-";"-";"-";"-";"-"
"Brasil";"Médio completo e superior incompleto";"20 a 24 anos";"192888";"6210";"6691";"1041";"290834";"23627";"637";"849";"202";"57120";"5947";"118";"268";"41";"9634";"168899";"4305";"4529";"1469";"332755";"834";"8";"55";"-";"2427";"-";"-";"-";"-";"-";"174950";"5873";"6334";"990";"270166";"21633";"611";"801";"195";"52585";"5318";"118";"264";"41";"8927";"147361";"3990";"4159";"1295";"295650";"562";"8";"48";"-";"1535";"-";"-";"-";"-";"-";"17938";"337";"356";"52";"20667";"1994";"26";"48";"7";"4535";"629";"-";"5";"-";"707";"21538";"314";"370";"174";"37105";"272";"-";"7";"-";"893";"-";"-";"-";"-";"-"
"Brasil";"Médio completo e superior incompleto";"25 a 29 anos";"465653";"19071";"26078";"4223";"414625";"57270";"1762";"2386";"990";"85331";"11666";"304";"901";"48";"13224";"366149";"11439";"17495";"4155";"455861";"1811";"74";"121";"49";"3094";"-";"-";"-";"-";"-";"429735";"18401";"24865";"3947";"390885";"53520";"1686";"2292";"945";"79837";"10685";"270";"851";"48";"12375";"331386";"10851";"16857";"3817";"414917";"1303";"56";"107";"42";"2143";"-";"-";"-";"-";"-";"35917";"670";"1212";"276";"23740";"3751";"76";"94";"45";"5494";"981";"34";"50";"-";"849";"34763";"589";"638";"338";"40944";"509";"18";"14";"8";"951";"-";"-";"-";"-";"-"
"Brasil";"Médio completo e superior incompleto";"30 a 34 anos";"574649";"27273";"50983";"8073";"339779";"66551";"2868";"4724";"1504";"73201";"15433";"635";"1281";"195";"9115";"416947";"15593";"31116";"7781";"367633";"1767";"114";"191";"81";"2437";"-";"-";"-";"-";"-";"541500";"26294";"49574";"7666";"322511";"62923";"2763";"4630";"1452";"69666";"14498";"614";"1262";"175";"8515";"386988";"15041";"29868";"7389";"340893";"1410";"92";"191";"61";"1785";"-";"-";"-";"-";"-";"33149";"979";"1409";"407";"17268";"3628";"105";"94";"52";"3535";"935";"22";"19";"20";"600";"29959";"552";"1248";"393";"26741";"358";"22";"-";"20";"652";"-";"-";"-";"-";"-"
"Brasil";"Médio completo e superior incompleto";"35 a 39 anos";"542409";"31195";"66991";"14247";"230435";"57516";"2811";"6410";"1904";"48532";"12269";"651";"1566";"402";"6622";"360602";"16945";"37520";"10867";"237849";"1702";"142";"239";"16";"1682";"-";"-";"-";"-";"-";"516016";"30267";"65500";"13834";"220751";"55208";"2766";"6275";"1816";"46502";"11503";"594";"1550";"390";"6235";"338407";"16489";"36433";"10377";"222309";"1445";"134";"215";"10";"1371";"-";"-";"-";"-";"-";"26393";"928";"1491";"413";"9683";"2308";"45";"135";"88";"2029";"766";"57";"16";"12";"387";"22195";"456";"1087";"490";"15540";"257";"8";"24";"6";"311";"-";"-";"-";"-";"-"
"Brasil";"Médio completo e superior incompleto";"40 a 44 anos";"505559";"34853";"80846";"23234";"151691";"49603";"3165";"8136";"2770";"33296";"10196";"618";"1734";"493";"3957";"302100";"17287";"42114";"15990";"152432";"1527";"90";"284";"133";"1009";"-";"-";"-";"-";"-";"482346";"34090";"79245";"22629";"146182";"47882";"3063";"8039";"2685";"31969";"9666";"597";"1703";"469";"3815";"283800";"16723";"40818";"15308";"143909";"1399";"87";"272";"112";"832";"-";"-";"-";"-";"-";"23214";"764";"1601";"605";"5508";"1721";"102";"97";"85";"1327";"530";"22";"30";"24";"142";"18300";"564";"1296";"682";"8523";"128";"4";"12";"21";"176";"-";"-";"-";"-";"-"
"Brasil";"Médio completo e superior incompleto";"45 a 49 anos";"447990";"34731";"83279";"33315";"100706";"40372";"2975";"7617";"4266";"21987";"9624";"553";"1591";"694";"2226";"231771";"16239";"40651";"20168";"90780";"1057";"72";"360";"135";"614";"-";"-";"-";"-";"-";"429951";"34074";"81915";"32521";"97554";"39031";"2931";"7521";"4185";"21259";"9172";"550";"1552";"660";"2095";"218587";"15810";"39761";"19352";"86228";"926";"72";"345";"134";"559";"-";"-";"-";"-";"-";"18039";"657";"1364";"794";"3151";"1341";"44";"96";"81";"728";"451";"2";"39";"35";"131";"13184";"429";"890";"816";"4552";"132";"-";"15";"1";"55";"-";"-";"-";"-";"-"
"Brasil";"Médio completo e superior incompleto";"50 a 54 anos";"344513";"29423";"71224";"46249";"62824";"27664";"2186";"6377";"6070";"13201";"7320";"281";"1031";"1004";"1405";"163778";"11660";"30430";"25106";"52272";"704";"115";"111";"193";"322";"12";"-";"-";"-";"-";"331190";"28868";"70283";"45345";"61203";"26704";"2168";"6302";"5958";"12818";"7003";"266";"1016";"989";"1369";"154795";"11402";"29807";"24332";"50019";"646";"103";"111";"172";"299";"12";"-";"-";"-";"-";"13323";"556";"941";"904";"1621";"961";"19";"76";"113";"384";"318";"15";"15";"16";"36";"8983";"258";"623";"774";"2253";"58";"12";"-";"22";"23";"-";"-";"-";"-";"-"
"Brasil";"Médio completo e superior incompleto";"55 a 59 anos";"239585";"20114";"48701";"49508";"34135";"17597";"1800";"4312";"5427";"7519";"5943";"277";"819";"805";"858";"100153";"7264";"20133";"22867";"25260";"548";"72";"131";"152";"161";"-";"-";"-";"-";"-";"231208";"19867";"48025";"48528";"33427";"17043";"1796";"4282";"5297";"7298";"5720";"277";"813";"772";"850";"94343";"7038";"19775";"22153";"24208";"492";"72";"127";"149";"134";"-";"-";"-";"-";"-";"8376";"247";"676";"979";"708";"554";"4";"30";"130";"221";"224";"-";"6";"33";"8";"5810";"226";"358";"714";"1053";"56";"-";"5";"3";"27";"-";"-";"-";"-";"-"
"Brasil";"Médio completo e superior incompleto";"60 a 64 anos";"149413";"11051";"27330";"49230";"17025";"8828";"784";"1801";"4474";"3253";"4258";"246";"468";"1098";"304";"50650";"3333";"9360";"18835";"10940";"269";"12";"146";"123";"60";"-";"-";"-";"-";"-";"143987";"10848";"26937";"48462";"16707";"8608";"763";"1757";"4376";"3187";"4090";"246";"460";"1086";"293";"47771";"3297";"9206";"18298";"10469";"253";"12";"135";"123";"46";"-";"-";"-";"-";"-";"5426";"204";"393";"767";"318";"221";"21";"43";"98";"65";"168";"-";"8";"12";"12";"2880";"36";"154";"537";"471";"15";"-";"11";"-";"15";"-";"-";"-";"-";"-"
"Brasil";"Médio completo e superior incompleto";"65 a 69 anos";"83094";"6391";"13720";"45120";"7517";"3463";"376";"673";"3147";"1434";"3029";"165";"273";"981";"185";"23446";"1717";"4168";"15142";"4615";"132";"41";"36";"139";"69";"-";"-";"-";"-";"-";"80194";"6288";"13545";"44478";"7417";"3345";"376";"673";"3041";"1399";"2907";"165";"273";"968";"178";"22012";"1676";"4110";"14782";"4432";"123";"41";"30";"139";"56";"-";"-";"-";"-";"-";"2901";"103";"174";"641";"100";"119";"-";"-";"106";"35";"121";"-";"-";"13";"7";"1433";"41";"58";"360";"182";"9";"-";"6";"-";"12";"-";"-";"-";"-";"-"
"Brasil";"Médio completo e superior incompleto";"70 anos ou mais";"92136";"5981";"12739";"150650";"6775";"2709";"285";"516";"5405";"972";"2320";"43";"158";"2627";"180";"17427";"1045";"2611";"29943";"3683";"107";"-";"36";"215";"11";"-";"-";"-";"-";"-";"89711";"5892";"12617";"148990";"6638";"2601";"285";"504";"5335";"949";"2198";"43";"158";"2534";"180";"16578";"1032";"2521";"29298";"3520";"107";"-";"36";"215";"11";"-";"-";"-";"-";"-";"2424";"89";"122";"1659";"137";"107";"-";"13";"70";"24";"122";"-";"-";"92";"-";"849";"12";"90";"644";"163";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Brasil";"Superior completo";"15 a 19 anos";"346";"5";"33";"-";"586";"3";"-";"-";"-";"49";"-";"-";"-";"-";"3";"138";"-";"-";"-";"354";"-";"-";"-";"-";"5";"-";"-";"-";"-";"-";"340";"-";"33";"-";"535";"-";"-";"-";"-";"49";"-";"-";"-";"-";"-";"132";"-";"-";"-";"316";"-";"-";"-";"-";"5";"-";"-";"-";"-";"-";"6";"5";"-";"-";"52";"3";"-";"-";"-";"-";"-";"-";"-";"-";"3";"6";"-";"-";"-";"37";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Brasil";"Superior completo";"20 a 24 anos";"18422";"631";"742";"115";"17757";"1064";"20";"32";"8";"1294";"343";"-";"-";"-";"381";"7597";"350";"305";"26";"8830";"40";"-";"-";"-";"31";"-";"-";"-";"-";"-";"17514";"616";"740";"115";"16922";"1021";"20";"32";"8";"1222";"333";"-";"-";"-";"371";"7058";"350";"287";"26";"8203";"20";"-";"-";"-";"17";"-";"-";"-";"-";"-";"908";"15";"2";"-";"835";"43";"-";"-";"-";"72";"10";"-";"-";"-";"10";"540";"-";"18";"-";"627";"20";"-";"-";"-";"13";"-";"-";"-";"-";"-"
"Brasil";"Superior completo";"25 a 29 anos";"134871";"4794";"7010";"646";"67610";"6474";"242";"398";"8";"5178";"2842";"116";"155";"-";"1994";"50628";"1488";"2770";"343";"32944";"206";"23";"14";"-";"192";"-";"-";"-";"-";"-";"130375";"4651";"6884";"625";"65532";"6241";"242";"398";"8";"4918";"2732";"113";"155";"-";"1899";"48017";"1475";"2701";"335";"30791";"148";"23";"14";"-";"168";"-";"-";"-";"-";"-";"4496";"144";"126";"21";"2078";"233";"-";"-";"-";"260";"110";"3";"-";"-";"95";"2611";"14";"69";"8";"2153";"58";"-";"-";"-";"24";"-";"-";"-";"-";"-"
"Brasil";"Superior completo";"30 a 34 anos";"307084";"11751";"23458";"2460";"90443";"13924";"487";"1094";"143";"7635";"7082";"357";"409";"58";"2403";"101790";"3631";"8930";"1218";"47675";"679";"58";"14";"27";"325";"-";"-";"-";"-";"-";"298490";"11473";"23096";"2366";"87853";"13385";"484";"1084";"143";"7304";"6866";"353";"404";"58";"2252";"96197";"3520";"8686";"1158";"44224";"599";"54";"14";"18";"278";"-";"-";"-";"-";"-";"8594";"278";"362";"94";"2590";"539";"3";"10";"-";"330";"216";"4";"5";"-";"151";"5593";"112";"244";"61";"3452";"80";"4";"-";"9";"48";"-";"-";"-";"-";"-"
"Brasil";"Superior completo";"35 a 39 anos";"351808";"18750";"39844";"4494";"77208";"16102";"534";"2019";"327";"7561";"8303";"266";"782";"214";"1822";"109714";"4691";"11832";"2343";"43396";"743";"10";"106";"-";"293";"-";"-";"-";"-";"-";"342437";"18530";"39367";"4411";"75043";"15463";"516";"1940";"321";"7274";"8078";"266";"754";"202";"1730";"103437";"4532";"11586";"2196";"40470";"666";"10";"93";"-";"231";"-";"-";"-";"-";"-";"9372";"220";"478";"83";"2164";"639";"17";"79";"6";"286";"225";"-";"28";"12";"92";"6276";"159";"246";"147";"2927";"77";"-";"12";"-";"61";"-";"-";"-";"-";"-"
"Brasil";"Superior completo";"40 a 44 anos";"337719";"21800";"57951";"8521";"61965";"15796";"1159";"2509";"759";"6021";"8752";"374";"1225";"177";"1423";"104964";"5721";"17112";"3483";"31511";"683";"59";"128";"52";"293";"-";"-";"-";"-";"-";"328479";"21514";"57271";"8289";"60675";"15230";"1159";"2460";"695";"5739";"8512";"374";"1185";"173";"1391";"99013";"5554";"16822";"3351";"29483";"623";"59";"122";"47";"266";"-";"-";"-";"-";"-";"9240";"287";"680";"232";"1289";"566";"-";"48";"63";"282";"240";"-";"40";"4";"32";"5951";"168";"290";"132";"2028";"60";"-";"5";"5";"27";"-";"-";"-";"-";"-"
"Brasil";"Superior completo";"45 a 49 anos";"325573";"24240";"66966";"14812";"46315";"14429";"1091";"3486";"1297";"5080";"8671";"391";"1059";"285";"1092";"90807";"5719";"16453";"5474";"22136";"593";"64";"179";"39";"173";"11";"-";"-";"-";"22";"317034";"23925";"66320";"14442";"45369";"13973";"1085";"3448";"1271";"4948";"8382";"391";"1048";"267";"1047";"85902";"5625";"16090";"5275";"21076";"501";"64";"179";"30";"161";"11";"-";"-";"-";"22";"8539";"315";"646";"370";"946";"455";"6";"38";"26";"132";"289";"-";"11";"19";"46";"4905";"93";"363";"199";"1060";"92";"-";"-";"9";"11";"-";"-";"-";"-";"-"
"Brasil";"Superior completo";"50 a 54 anos";"257534";"21292";"60410";"21346";"33793";"9334";"1023";"2890";"1240";"3415";"6790";"313";"975";"526";"638";"65435";"4984";"15133";"7503";"15253";"589";"53";"155";"62";"88";"-";"-";"-";"-";"-";"251122";"21030";"59669";"20959";"33320";"9063";"1023";"2846";"1187";"3360";"6715";"303";"950";"516";"624";"62617";"4916";"14859";"7239";"14708";"578";"44";"127";"62";"75";"-";"-";"-";"-";"-";"6412";"261";"741";"386";"473";"271";"-";"44";"53";"55";"75";"10";"26";"10";"15";"2818";"68";"275";"264";"545";"12";"9";"27";"-";"13";"-";"-";"-";"-";"-"
"Brasil";"Superior completo";"55 a 59 anos";"193114";"17188";"45390";"27168";"20087";"6326";"549";"1419";"1766";"2440";"5988";"377";"916";"575";"392";"42124";"3410";"10090";"7843";"7922";"243";"7";"92";"69";"14";"-";"-";"-";"-";"-";"188870";"17051";"45000";"26854";"19772";"6232";"543";"1401";"1748";"2360";"5892";"366";"916";"568";"392";"40303";"3381";"9854";"7564";"7640";"243";"7";"92";"69";"10";"-";"-";"-";"-";"-";"4244";"137";"390";"314";"315";"94";"5";"18";"18";"80";"97";"10";"-";"7";"-";"1821";"29";"237";"278";"283";"-";"-";"-";"-";"4";"-";"-";"-";"-";"-"
"Brasil";"Superior completo";"60 a 64 anos";"122074";"9982";"28745";"29469";"10929";"3401";"216";"777";"1488";"1001";"3786";"200";"507";"768";"297";"21347";"2108";"5786";"6778";"4355";"152";"25";"64";"38";"11";"-";"-";"-";"-";"-";"119438";"9903";"28552";"29132";"10757";"3363";"207";"777";"1483";"996";"3716";"195";"505";"762";"288";"20598";"2081";"5734";"6703";"4262";"131";"25";"64";"38";"11";"-";"-";"-";"-";"-";"2636";"79";"193";"337";"171";"38";"9";"-";"5";"5";"70";"5";"2";"6";"9";"750";"27";"52";"76";"93";"20";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Brasil";"Superior completo";"65 a 69 anos";"60632";"4395";"13362";"25081";"4025";"1672";"151";"421";"1103";"347";"1599";"120";"116";"427";"34";"9048";"504";"2300";"4916";"1543";"50";"11";"21";"57";"14";"-";"-";"-";"-";"-";"59256";"4373";"13208";"24834";"3923";"1657";"151";"421";"1099";"336";"1555";"120";"116";"406";"34";"8676";"498";"2283";"4859";"1483";"50";"11";"21";"45";"8";"-";"-";"-";"-";"-";"1376";"21";"154";"247";"102";"16";"-";"-";"5";"11";"44";"-";"-";"21";"-";"373";"5";"18";"57";"59";"-";"-";"-";"12";"6";"-";"-";"-";"-";"-"
"Brasil";"Superior completo";"70 anos ou mais";"53607";"3117";"10815";"65970";"2706";"806";"52";"169";"1260";"131";"1024";"13";"192";"708";"61";"6022";"456";"1402";"8018";"830";"78";"-";"31";"106";"-";"-";"-";"-";"-";"-";"52682";"3060";"10729";"65258";"2651";"782";"52";"169";"1260";"129";"1021";"13";"192";"697";"61";"5820";"456";"1400";"7889";"813";"78";"-";"31";"106";"-";"-";"-";"-";"-";"-";"924";"57";"86";"713";"55";"24";"-";"-";"-";"2";"3";"-";"-";"11";"-";"202";"-";"2";"129";"17";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Brasil";"Não determinado";"15 a 19 anos";"458";"13";"-";"11";"2687";"98";"20";"-";"-";"529";"4";"-";"-";"-";"174";"651";"49";"-";"-";"3972";"11";"-";"-";"-";"35";"-";"-";"-";"-";"-";"427";"10";"-";"11";"2375";"93";"20";"-";"-";"475";"4";"-";"-";"-";"157";"556";"22";"-";"-";"3371";"-";"-";"-";"-";"4";"-";"-";"-";"-";"-";"30";"3";"-";"-";"312";"4";"-";"-";"-";"53";"-";"-";"-";"-";"17";"95";"28";"-";"-";"601";"11";"-";"-";"-";"31";"-";"-";"-";"-";"-"
"Brasil";"Não determinado";"20 a 24 anos";"1967";"100";"71";"57";"3968";"461";"14";"3";"9";"1333";"124";"16";"-";"-";"151";"2243";"27";"99";"52";"6775";"37";"-";"-";"-";"98";"-";"-";"-";"-";"-";"1714";"86";"66";"57";"3642";"432";"14";"-";"9";"1139";"106";"16";"-";"-";"104";"1816";"22";"77";"49";"5540";"17";"-";"-";"-";"36";"-";"-";"-";"-";"-";"252";"13";"5";"-";"326";"29";"-";"3";"-";"195";"19";"-";"-";"-";"47";"427";"5";"22";"3";"1235";"20";"-";"-";"-";"62";"-";"-";"-";"-";"-"
"Brasil";"Não determinado";"25 a 29 anos";"4706";"146";"417";"35";"5102";"633";"29";"41";"3";"1615";"136";"-";"15";"-";"241";"4547";"259";"301";"105";"6796";"48";"4";"-";"-";"24";"-";"-";"-";"-";"-";"4209";"137";"409";"35";"4777";"618";"29";"41";"3";"1436";"127";"-";"15";"-";"215";"4100";"224";"294";"95";"5871";"5";"4";"-";"-";"4";"-";"-";"-";"-";"-";"497";"9";"7";"-";"325";"15";"-";"-";"-";"179";"9";"-";"-";"-";"26";"447";"36";"7";"10";"925";"43";"-";"-";"-";"20";"-";"-";"-";"-";"-"
"Brasil";"Não determinado";"30 a 34 anos";"5868";"456";"348";"95";"3995";"844";"73";"82";"-";"1124";"196";"-";"-";"9";"89";"5770";"234";"383";"74";"5469";"87";"-";"-";"-";"49";"-";"-";"-";"-";"-";"5489";"446";"342";"95";"3796";"838";"63";"82";"-";"1088";"196";"-";"-";"2";"89";"5095";"213";"383";"46";"4862";"52";"-";"-";"-";"30";"-";"-";"-";"-";"-";"379";"10";"6";"-";"199";"6";"10";"-";"-";"36";"-";"-";"-";"6";"-";"675";"21";"-";"28";"607";"36";"-";"-";"-";"19";"-";"-";"-";"-";"-"
"Brasil";"Não determinado";"35 a 39 anos";"5430";"464";"545";"189";"2613";"747";"35";"63";"42";"801";"148";"-";"8";"-";"102";"4573";"201";"376";"123";"3237";"67";"-";"23";"-";"-";"-";"-";"-";"-";"-";"5200";"456";"545";"189";"2508";"699";"35";"63";"42";"770";"138";"-";"8";"-";"86";"4106";"196";"357";"119";"3000";"37";"-";"23";"-";"-";"-";"-";"-";"-";"-";"230";"8";"-";"-";"106";"48";"-";"-";"-";"31";"10";"-";"-";"-";"16";"467";"6";"20";"3";"237";"30";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Brasil";"Não determinado";"40 a 44 anos";"4893";"318";"695";"109";"1758";"635";"24";"114";"13";"427";"117";"-";"-";"-";"74";"3364";"283";"719";"244";"1587";"18";"-";"-";"-";"15";"-";"-";"-";"-";"-";"4680";"279";"690";"101";"1713";"590";"24";"114";"13";"427";"99";"-";"-";"-";"69";"3049";"271";"717";"219";"1478";"-";"-";"-";"-";"13";"-";"-";"-";"-";"-";"213";"39";"5";"8";"45";"45";"-";"-";"-";"-";"18";"-";"-";"-";"5";"314";"12";"2";"25";"109";"18";"-";"-";"-";"3";"-";"-";"-";"-";"-"
"Brasil";"Não determinado";"45 a 49 anos";"4173";"388";"683";"247";"1153";"536";"34";"162";"32";"289";"85";"11";"-";"-";"28";"2583";"161";"489";"147";"1027";"13";"-";"12";"10";"8";"-";"-";"-";"-";"-";"4033";"381";"681";"243";"1134";"520";"34";"162";"32";"289";"85";"11";"-";"-";"28";"2488";"161";"483";"137";"961";"13";"-";"12";"-";"-";"-";"-";"-";"-";"-";"140";"7";"3";"5";"18";"16";"-";"-";"-";"-";"-";"-";"-";"-";"-";"95";"-";"6";"10";"66";"-";"-";"-";"10";"8";"-";"-";"-";"-";"-"
"Brasil";"Não determinado";"50 a 54 anos";"3130";"205";"543";"521";"510";"195";"11";"66";"13";"146";"58";"-";"19";"-";"-";"1675";"175";"302";"181";"462";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"3044";"203";"538";"506";"506";"169";"11";"66";"13";"146";"58";"-";"19";"-";"-";"1583";"175";"302";"181";"431";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"86";"2";"5";"15";"3";"26";"-";"-";"-";"-";"-";"-";"-";"-";"-";"92";"-";"-";"-";"31";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Brasil";"Não determinado";"55 a 59 anos";"1775";"178";"232";"315";"266";"158";"-";"36";"89";"39";"75";"-";"15";"7";"-";"536";"29";"89";"114";"279";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1733";"174";"232";"307";"260";"158";"-";"36";"89";"34";"75";"-";"15";"7";"-";"477";"29";"89";"114";"265";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"43";"3";"-";"8";"6";"-";"-";"-";"-";"4";"-";"-";"-";"-";"-";"59";"-";"-";"-";"14";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Brasil";"Não determinado";"60 a 64 anos";"1551";"105";"160";"310";"253";"84";"-";"14";"44";"43";"19";"-";"-";"-";"-";"365";"26";"29";"260";"142";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1479";"105";"160";"299";"237";"84";"-";"14";"44";"43";"19";"-";"-";"-";"-";"346";"26";"29";"252";"142";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"71";"-";"-";"11";"16";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"19";"-";"-";"8";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Brasil";"Não determinado";"65 a 69 anos";"832";"110";"50";"425";"98";"50";"1";"13";"72";"46";"43";"19";"-";"29";"-";"163";"17";"32";"155";"11";"-";"-";"-";"9";"-";"-";"-";"-";"-";"-";"821";"110";"50";"425";"91";"50";"-";"13";"72";"46";"43";"19";"-";"29";"-";"154";"17";"32";"144";"11";"-";"-";"-";"9";"-";"-";"-";"-";"-";"-";"12";"-";"-";"-";"8";"-";"1";"-";"-";"-";"-";"-";"-";"-";"-";"9";"-";"-";"12";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
